18	36	36	204
18	36	36	204
18	36	36	229
18	36	36	229
18	36	36	286
18	36	36	286
18	36	36	286
18	36	36	376
18	36	36	468
18	36	36	468
18	36	36	468
18	36	36	512
18	36	37	512
18	36	37	512
18	36	37	512
18	36	37	512
18	36	37	512
18	36	37	467
18	36	37	467
18	36	37	416
18	36	37	416
18	36	37	369
18	36	37	339
18	36	37	339
18	36	37	309
18	36	37	309
18	36	37	275
18	36	37	275
18	36	37	275
18	36	37	234
18	36	37	234
18	36	37	196
18	36	37	196
18	36	37	170
18	36	37	170
18	36	37	161
18	36	37	161
18	36	37	168
18	36	37	168
18	36	37	183
18	36	37	183
18	36	37	199
18	36	37	199
18	36	37	210
18	36	37	210
18	36	37	213
18	36	37	213
18	36	37	210
18	36	37	210
18	36	37	203
18	36	37	203
18	36	37	194
18	36	37	194
18	36	37	188
18	36	37	188
18	36	37	185
18	36	37	185
18	36	37	187
18	36	37	187
18	36	37	190
18	36	37	190
18	36	37	193
18	36	37	193
18	36	37	197
18	36	37	197
18	36	37	201
18	36	37	201
18	36	37	204
18	36	37	204
18	36	37	204
18	36	37	204
18	36	37	201
18	36	37	201
18	36	37	200
18	36	37	200
18	36	37	201
18	36	37	201
18	36	37	206
18	36	37	206
18	36	37	229
18	36	37	229
18	36	37	281
18	36	37	281
18	36	37	361
18	36	37	361
18	36	37	433
18	36	37	433
18	36	37	489
18	36	37	489
18	36	37	503
18	36	37	503
18	36	37	484
18	36	37	484
18	36	37	444
18	36	37	444
18	36	37	399
18	36	37	399
18	36	37	355
18	36	37	355
18	36	37	331
18	36	37	331
18	36	37	301
18	36	37	301
18	36	37	301
18	36	37	267
18	36	37	267
18	36	37	231
18	36	37	196
18	36	37	196
18	36	37	196
18	36	37	166
18	36	38	166
18	36	38	160
18	36	38	160
18	36	38	167
18	36	38	167
18	36	38	181
18	36	38	181
18	36	38	188
18	36	38	198
18	36	38	198
18	36	38	208
18	36	38	208
18	36	38	208
18	36	38	208
18	36	38	208
18	36	38	201
18	36	38	194
18	36	38	194
18	36	38	194
18	36	38	185
18	36	38	185
18	36	38	181
18	36	38	181
18	36	38	179
18	36	38	179
18	36	38	179
18	36	38	179
18	36	38	182
18	36	38	182
18	36	38	185
18	36	38	185
18	36	38	190
18	36	38	190
18	36	38	193
18	36	38	193
18	36	38	194
18	36	38	194
18	36	38	192
18	36	38	192
18	36	38	194
18	36	38	194
18	36	38	197
18	36	38	197
18	36	38	202
18	36	38	202
18	36	38	223
18	36	38	223
18	36	38	270
18	36	38	270
18	36	38	345
18	36	38	345
18	36	38	410
18	36	38	410
18	36	38	461
18	36	38	461
18	36	38	478
18	36	38	478
18	36	38	460
18	36	38	460
18	36	38	422
18	36	38	422
18	36	38	378
18	36	38	378
18	36	38	336
18	36	38	336
18	36	38	313
18	36	38	313
18	36	38	288
18	36	38	288
18	36	38	258
18	36	38	258
18	36	38	224
18	36	38	224
18	36	38	194
18	36	38	194
18	36	38	179
18	36	38	179
18	36	38	182
18	36	38	182
18	36	38	191
18	36	38	191
18	36	38	203
18	36	38	203
18	36	38	215
18	36	38	215
18	36	38	220
18	36	38	220
18	36	38	219
18	36	38	219
18	36	38	215
18	36	38	215
18	36	38	209
18	36	38	209
18	36	38	202
18	36	38	202
18	36	38	202
18	36	38	198
18	36	38	198
18	36	38	196
18	36	38	196
18	36	39	199
18	36	39	199
18	36	39	200
18	36	39	202
18	36	39	202
18	36	39	207
18	36	39	207
18	36	39	207
18	36	39	210
18	36	39	210
18	36	39	210
18	36	39	210
18	36	39	210
18	36	39	210
18	36	39	208
18	36	39	208
18	36	39	208
18	36	39	208
18	36	39	212
18	36	39	212
18	36	39	234
18	36	39	234
18	36	39	278
18	36	39	278
18	36	39	347
18	36	39	347
18	36	39	413
18	36	39	413
18	36	39	464
18	36	39	464
18	36	39	480
18	36	39	480
18	36	39	464
18	36	39	464
18	36	39	427
18	36	39	427
18	36	39	378
18	36	39	378
18	36	39	339
18	36	39	339
18	36	39	318
18	36	39	318
18	36	39	291
18	36	39	291
18	36	39	262
18	36	39	262
18	36	39	229
18	36	39	229
18	36	39	204
18	36	39	204
18	36	39	189
18	36	39	189
18	36	39	187
18	36	39	187
18	36	39	196
18	36	39	196
18	36	39	210
18	36	39	210
18	36	39	223
18	36	39	223
18	36	39	229
18	36	39	229
18	36	39	229
18	36	39	229
18	36	39	224
18	36	39	224
18	36	39	215
18	36	39	215
18	36	39	209
18	36	39	209
18	36	39	204
18	36	39	204
18	36	39	202
18	36	39	202
18	36	39	203
18	36	39	203
18	36	39	204
18	36	39	204
18	36	39	201
18	36	39	201
18	36	39	207
18	36	39	207
18	36	39	209
18	36	39	209
18	36	39	209
18	36	39	209
18	36	39	207
18	36	39	207
18	36	39	207
18	36	39	201
18	36	39	201
18	36	39	201
18	36	39	201
18	36	39	205
18	36	39	205
18	36	39	226
18	36	39	226
18	36	39	271
18	36	39	271
18	36	39	342
18	36	40	342
18	36	40	416
18	36	40	467
18	36	40	467
18	36	40	485
18	36	40	463
18	36	40	463
18	36	40	463
18	36	40	421
18	36	40	421
18	36	40	375
18	36	40	375
18	36	40	333
18	36	40	333
18	36	40	311
18	36	40	311
18	36	40	280
18	36	40	280
18	36	40	252
18	36	40	252
18	36	40	222
18	36	40	222
18	36	40	195
18	36	40	195
18	36	40	178
18	36	40	178
18	36	40	175
18	36	40	175
18	36	40	181
18	36	40	181
18	36	40	193
18	36	40	193
18	36	40	204
18	36	40	204
18	36	40	212
18	36	40	212
18	36	40	211
18	36	40	211
18	36	40	209
18	36	40	209
18	36	40	207
18	36	40	207
18	36	40	199
18	36	40	199
18	36	40	193
18	36	40	193
18	36	40	190
18	36	40	190
18	36	40	187
18	36	40	187
18	36	40	187
18	36	40	187
18	36	40	188
18	36	40	188
18	36	40	190
18	36	40	190
18	36	40	193
18	36	40	193
18	36	40	202
18	36	40	202
18	36	40	202
18	36	40	202
18	36	40	201
18	36	40	201
18	36	40	199
18	36	40	199
18	36	40	204
18	36	40	204
18	36	40	214
18	36	40	214
18	36	40	245
18	36	40	245
18	36	40	307
18	36	40	307
18	36	40	377
18	36	40	377
18	36	40	452
18	36	40	452
18	36	40	452
18	36	40	483
18	36	40	479
18	36	40	479
18	36	40	479
18	36	40	449
18	36	40	449
18	36	40	406
18	36	40	406
18	36	40	364
18	36	40	364
18	36	40	335
18	36	40	335
18	36	40	309
18	36	40	309
18	36	40	283
18	36	40	283
18	36	40	254
18	36	40	254
18	36	40	226
18	36	40	226
18	36	40	202
18	36	41	202
18	36	41	191
18	36	41	191
18	36	41	192
18	36	41	196
18	36	41	196
18	36	41	209
18	36	41	209
18	36	41	218
18	36	41	218
18	36	41	227
18	36	41	227
18	36	41	226
18	36	41	226
18	36	41	221
18	36	41	221
18	36	41	215
18	36	41	215
18	36	41	207
